100 samples, reg=1
2.4992260932922363,0.4108719825744629
3.478984832763672,0.38010597229003906
2.5668458938598633,0.37936902046203613
2.297128915786743,0.40694403648376465
2.923175811767578,0.3961479663848877
2.8714499473571777,0.4848620891571045
2.9865329265594482,0.43648409843444824
2.8679771423339844,0.44886112213134766
2.3424370288848877,0.38138699531555176
2.4829468727111816,0.37839198112487793
2.467052936553955,0.4062230587005615
2.887943983078003,0.3917350769042969
2.3297500610351562,0.3747546672821045
3.657541036605835,0.5325820446014404
2.8589959144592285,0.3940579891204834
2.5248329639434814,0.42179274559020996
2.6022300720214844,0.385286808013916
2.592597007751465,0.42676496505737305
2.599229097366333,0.4066319465637207
2.640768051147461,0.390625
2.521361827850342,0.4281010627746582
2.769428014755249,0.4042491912841797
2.3437931537628174,0.36602187156677246
2.428635835647583,0.48958802223205566
2.2850120067596436,0.3334012031555176
2.6895711421966553,0.4071207046508789
2.5804500579833984,0.39568495750427246
2.4761860370635986,0.38068580627441406
2.435697078704834,0.39632296562194824
2.490325927734375,0.35573601722717285
2.617926836013794,0.4416320323944092
2.4344990253448486,0.4749460220336914
2.6815459728240967,0.4079318046569824
3.95119309425354,0.42113304138183594
2.671400785446167,0.41407108306884766
2.3882229328155518,0.3687880039215088
2.651618003845215,0.5330009460449219
3.9668099880218506,0.6699347496032715
3.4958600997924805,0.4863097667694092
2.7097129821777344,0.560218095779419
2.682478904724121,0.38135790824890137
2.666008949279785,0.41146278381347656
2.6110856533050537,0.4198110103607178
2.5071630477905273,0.41565608978271484
3.51438307762146,0.5240180492401123
3.0986602306365967,0.35863304138183594
2.5282480716705322,0.35262203216552734
3.093158006668091,0.34563708305358887
2.6387529373168945,0.4463779926300049
2.7906978130340576,0.3684530258178711
2.520453929901123,0.36733579635620117
2.4820268154144287,0.35686707496643066
2.7060420513153076,0.3987541198730469
2.375784158706665,0.41756296157836914
2.23917818069458,0.34158992767333984
2.73852801322937,0.39267897605895996
3.258368968963623,0.354902982711792
2.4366090297698975,0.3968989849090576
2.200554132461548,0.3517172336578369
2.634483814239502,0.3786811828613281
2.443192958831787,0.40601325035095215
2.759627103805542,0.4120490550994873
2.459023952484131,0.41350626945495605
2.572880744934082,0.44982409477233887
2.847930908203125,0.37534403800964355
2.28328800201416,0.4592888355255127
2.9066312313079834,0.4067702293395996
2.3209941387176514,0.41088199615478516
2.529998779296875,0.4005770683288574
2.62601900100708,0.3756082057952881
3.0532679557800293,0.37957310676574707
2.640867233276367,0.39443087577819824
2.422545909881592,0.4053080081939697
